Mes,ID_Máquina,ID_Producto_principal,Días_operación,Horas_programadas,Parada_programada_h,Parada_operacional_h,Parada_no_programada_h,Tiempo_operativo_h,Cantidad_programada,Producción_total,Rechazadas_total,Aprobadas_total,%_Defectuosas,D01,D02,D03,D04,D05,D06,D07,D08,D09,ID_Defecto_principal,ID_Causa_principal,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F14,Total_eventos,Parada_NP_min,ID_Falla_principal,Paros_auto_hilo,Escalamientos,actividades_mantenimiento,actividades_correctivas,duracion_correctiva_min,reincidencias,mes_num,criticidad_amef,eventos_por_1000_piezas,parada_min_por_evento,objetivo_Total_eventos,objetivo_Parada_NP_min,objetivo_%_Defectuosas,objetivo_Escalamientos,objetivo_reincidencias,objetivo_criticidad_amef,Mes_objetivo,rank_Total_eventos,rank_Parada_NP_min,rank_%_Defectuosas,rank_Escalamientos,rank_reincidencias,rank_criticidad_amef,puntaje_riesgo_objetivo,riesgo_mes_siguiente
2025-08,M15,P07,26,260,13.16,1.35,6.39,239.1,21016,19640,581,19059,0.029582484725050918,112,0,168,74,12,47,0,93,75,D03,C05,6,5,50,9,9,3,0,10,1,4,5,0,102,383.42,F03,50,5,73,21,78.94,3,8,21420.0,5.193482688391039,3.7590196078431375,90.0,288.66,0.02889001520527116,2.0,2.0,19934.0,2025-09,0.4590909090909091,0.509090909090909,0.4666666666666667,0.5621212121212121,0.30303030303030304,0.43636363636363634,0.4560606060606061,medio
2025-09,M15,P07,26,260,13.16,1.37,4.81,240.66,21014,19730,570,19160,0.02889001520527116,72,71,138,84,31,77,21,22,54,D03,C10,6,1,36,13,10,6,2,7,3,4,2,0,90,288.66,F03,36,2,68,16,51.32,2,9,19934.0,4.5615813482007095,3.2073333333333336,110.0,330.58,0.04322372914430676,1.0,3.0,25092.0,2025-10,0.7984848484848485,0.6636363636363637,0.9,0.3878787878787879,0.6439393939393939,0.8212121212121212,0.7025252525252524,alto
2025-10,M15,P07,27,270,14.17,1.3,5.51,249.02,21794,20498,886,19612,0.04322372914430676,151,122,195,78,62,112,6,14,146,D03,C10,9,1,40,18,11,4,5,10,2,9,1,0,110,330.58,F03,40,1,77,22,66.12,3,10,25092.0,5.366377207532442,3.005272727272727,82.0,288.27,0.02728613569321534,3.0,2.0,18108.0,2025-11,0.24848484848484848,0.5,0.38484848484848483,0.740909090909091,0.30303030303030304,0.24242424242424243,0.4032828282828283,medio
2025-11,M15,P07,25,250,12.15,1.36,4.8,231.68,20247,18984,518,18466,0.02728613569321534,27,33,118,100,26,40,31,60,83,D03,C10,2,3,34,7,8,1,6,9,4,5,3,0,82,288.27,F03,34,3,66,17,59.76,2,11,18108.0,4.319426885798567,3.5154878048780485,102.0,390.82,0.033644400785854615,3.0,3.0,22932.0,2025-12,0.7136363636363636,0.8151515151515152,0.6818181818181818,0.740909090909091,0.6439393939393939,0.7151515151515152,0.7184343434343434,alto
2025-01,M16,P07,27,270,14.17,1.43,3.36,251.04,21778,20682,528,20154,0.025529445894981143,94,33,152,86,31,47,26,21,38,D03,C05,7,2,32,11,8,2,3,3,3,4,1,0,76,201.79,F03,32,1,72,17,45.14,2,1,16954.0,3.6746929697321344,2.655131578947368,75.0,146.99,0.026194728581479677,0.0,1.0,15076.0,2025-02,0.10151515151515152,0.030303030303030304,0.33636363636363636,0.15151515151515152,0.04696969696969697,0.03636363636363636,0.11717171717171719,bajo
2025-02,M16,P07,24,240,12.15,1.1,2.45,224.3,19410,18477,484,17993,0.026194728581479677,81,43,113,52,23,94,18,0,60,D03,C10,5,1,37,9,3,4,4,5,4,3,0,0,75,146.99,F03,37,0,61,13,25.48,1,2,15076.0,4.059100503328462,1.9598666666666669,81.0,398.93,0.029673288958894366,5.0,2.0,17328.0,2025-03,0.21818181818181817,0.8333333333333334,0.509090909090909,0.9621212121212122,0.30303030303030304,0.17727272727272728,0.5005050505050505,medio
2025-03,M16,P07,26,260,13.16,1.48,6.65,238.71,21004,19681,584,19097,0.029673288958894366,86,57,161,49,35,0,26,90,80,D03,C10,5,1,38,9,7,2,5,3,2,4,5,0,81,398.93,F03,38,5,69,17,83.73,2,3,17328.0,4.115644530257608,4.925061728395062,88.0,203.94,0.02899784644663695,1.0,2.0,18862.0,2025-04,0.3984848484848485,0.21818181818181817,0.47575757575757577,0.3878787878787879,0.30303030303030304,0.32272727272727275,0.35101010101010105,bajo
2025-04,M16,P07,26,260,13.16,1.07,3.4,242.37,21039,19967,579,19388,0.02899784644663695,88,65,127,63,4,92,8,11,121,D03,C12,5,3,33,13,8,5,6,9,2,3,1,0,88,203.94,F03,33,1,66,14,32.45,2,4,18862.0,4.4072719987980165,2.3175,84.0,333.02,0.025018217148409037,4.0,2.0,18726.0,2025-05,0.29848484848484846,0.6727272727272727,0.2606060606060606,0.8833333333333333,0.30303030303030304,0.31212121212121213,0.4550505050505051,medio
2025-05,M16,P07,27,270,13.17,1.31,5.55,249.97,21879,20585,515,20070,0.025018217148409037,66,55,94,39,26,19,10,109,97,D08,C11,4,3,36,6,8,3,3,9,3,5,4,0,84,333.02,F03,36,4,72,19,75.33,2,5,18726.0,4.080641243623998,3.964523809523809,84.0,251.56,0.027582958233015806,2.0,2.0,19882.0,2025-06,0.29848484848484846,0.3939393939393939,0.4,0.5621212121212121,0.30303030303030304,0.4303030303030303,0.39797979797979793,medio
2025-06,M16,P07,25,250,13.16,1.33,4.19,231.32,20162,19106,527,18579,0.027582958233015806,125,20,128,65,26,13,15,50,85,D03,C01,8,3,26,10,8,3,5,12,2,5,2,0,84,251.56,F03,26,2,71,20,59.89,2,6,19882.0,4.396524651941798,2.994761904761905,95.0,238.41,0.03025915737657449,1.0,2.0,20990.0,2025-07,0.5666666666666667,0.3393939393939394,0.5333333333333333,0.3878787878787879,0.30303030303030304,0.5575757575757576,0.447979797979798,medio
2025-07,M16,P07,27,270,13.17,1.54,3.97,251.32,21855,20721,627,20094,0.03025915737657449,109,43,154,87,53,77,11,13,80,D03,C01,7,3,39,9,9,5,4,11,2,5,1,0,95,238.41,F03,39,1,71,18,45.17,2,7,20990.0,4.584720814632498,2.509578947368421,85.0,306.57,0.025101214574898785,2.0,2.0,17328.0,2025-08,0.32575757575757575,0.5787878787878787,0.2636363636363636,0.5621212121212121,0.30303030303030304,0.17727272727272728,0.3684343434343435,medio
2025-08,M16,P07,26,260,13.16,1.49,5.11,240.24,21009,19760,496,19264,0.025101214574898785,50,70,130,27,14,55,0,48,102,D03,C10,3,3,41,10,6,3,5,5,0,7,2,0,85,306.57,F03,41,2,67,15,54.1,2,8,17328.0,4.301619433198381,3.606705882352941,79.0,348.24,0.029717005011896926,2.0,2.0,18696.0,2025-09,0.17424242424242425,0.706060606060606,0.5151515151515151,0.5621212121212121,0.30303030303030304,0.30606060606060603,0.4277777777777778,medio
2025-09,M16,P07,26,260,13.16,1.45,5.8,239.59,21009,19753,587,19166,0.029717005011896926,57,73,130,40,56,14,11,52,154,D09,C10,4,2,32,7,10,5,1,4,1,11,2,0,79,348.24,F03,32,2,72,20,88.16,2,9,18696.0,3.999392497342176,4.4081012658227845,90.0,288.53,0.026939132123094844,2.0,2.0,20582.0,2025-10,0.4590909090909091,0.5060606060606061,0.35454545454545455,0.5621212121212121,0.30303030303030304,0.5121212121212121,0.44949494949494956,medio
2025-10,M16,P07,27,270,14.17,1.09,4.81,249.93,21808,20602,555,20047,0.026939132123094844,115,41,159,61,22,25,0,39,93,D03,C05,5,4,36,9,11,3,2,9,2,7,2,0,90,288.53,F03,36,2,75,20,64.12,2,10,20582.0,4.368507911853218,3.2058888888888886,83.0,169.16,0.025928812678617824,1.0,2.0,18224.0,2025-11,0.2727272727272727,0.07272727272727272,0.3212121212121212,0.3878787878787879,0.30303030303030304,0.25757575757575757,0.2691919191919192,bajo
2025-11,M16,P07,25,250,12.15,1.26,2.82,233.77,20259,19245,499,18746,0.025928812678617824,93,11,99,114,7,45,15,31,84,D04,C01,7,1,38,6,9,5,4,6,4,2,1,0,83,169.16,F03,38,1,64,15,30.57,2,11,18224.0,4.312808521693946,2.0380722891566263,99.0,303.68,0.02876332311286319,3.0,2.0,21304.0,2025-12,0.6636363636363637,0.5606060606060606,0.4636363636363636,0.740909090909091,0.30303030303030304,0.593939393939394,0.5542929292929294,medio
2025-01,M17,P08,27,270,14.17,1.62,5.15,249.06,21762,20396,748,19648,0.036673857619141007,133,50,142,113,54,107,6,19,124,D03,C10,8,3,41,6,15,4,8,11,3,7,1,0,107,309.1,F03,41,1,77,22,63.55,3,1,25256.0,5.246126691508139,2.888785046728972,89.0,258.65,0.036223147742218326,2.0,2.0,20392.0,2025-02,0.4318181818181818,0.4212121212121212,0.7666666666666667,0.5621212121212121,0.30303030303030304,0.48787878787878786,0.4954545454545454,medio
2025-02,M17,P08,24,240,12.15,1.07,4.31,222.47,19415,18248,661,17587,0.036223147742218326,52,78,183,117,24,44,8,48,107,D03,C10,4,0,36,8,12,5,3,10,4,5,2,0,89,258.65,F03,36,2,63,15,43.59,2,2,20392.0,4.877246821569487,2.9061797752808984,119.0,252.2,0.038587973499216104,1.0,3.0,27006.0,2025-03,0.8787878787878788,0.4,0.803030303030303,0.3878787878787879,0.6439393939393939,0.8787878787878788,0.6654040404040404,alto
2025-03,M17,P08,26,260,13.16,1.22,4.2,241.41,21030,19773,763,19010,0.038587973499216104,147,69,201,107,25,76,28,28,82,D03,C01,11,3,52,11,15,3,3,11,3,6,1,0,119,252.2,F03,52,1,76,24,50.86,3,3,27006.0,6.0183077934557225,2.119327731092437,98.0,239.11,0.03674950849422796,0.0,2.0,22188.0,2025-04,0.6454545454545455,0.3575757575757576,0.7787878787878788,0.15151515151515152,0.30303030303030304,0.6818181818181818,0.4863636363636364,medio
2025-04,M17,P08,26,260,13.16,1.37,3.99,241.48,21013,19837,729,19108,0.03674950849422796,33,133,213,119,25,85,32,0,89,D03,C05,2,1,40,9,15,4,7,9,4,7,0,0,98,239.11,F03,40,0,66,14,34.16,2,4,22188.0,4.940263144628724,2.4398979591836736,93.0,890.09,0.030872959545777148,4.0,4.0,22620.0,2025-05,0.5242424242424243,0.9939393939393939,0.5606060606060606,0.8833333333333333,0.8393939393939394,0.703030303030303,0.7507575757575756,alto
2025-05,M17,P08,27,270,13.17,1.39,14.83,240.61,21871,19726,609,19117,0.030872959545777148,89,69,137,78,28,47,7,58,96,D03,C10,6,3,29,12,11,4,3,9,3,9,3,1,93,890.09,F03,29,4,78,25,239.27,4,5,22620.0,4.714589881374835,9.570860215053763,92.0,290.26,0.03648634398397132,1.0,3.0,21718.0,2025-06,0.5,0.5121212121212121,0.7727272727272727,0.3878787878787879,0.6439393939393939,0.6272727272727273,0.573989898989899,medio
2025-06,M17,P08,25,250,13.16,1.34,4.84,230.66,20164,18966,692,18274,0.03648634398397132,104,36,159,85,79,59,11,19,140,D03,C10,5,2,38,6,12,3,4,8,2,11,1,0,92,290.26,F03,38,1,72,21,66.26,3,6,21718.0,4.850785616366129,3.155,97.0,236.68,0.03320066013008446,1.0,3.0,21612.0,2025-07,0.6181818181818182,0.33636363636363636,0.6606060606060606,0.3878787878787879,0.6439393939393939,0.6212121212121212,0.5446969696969697,medio
2025-07,M17,P08,27,270,13.17,1.53,3.94,251.36,21860,20602,684,19918,0.03320066013008446,191,49,136,89,44,47,38,27,63,D01,C01,11,1,42,10,8,4,5,7,4,4,1,0,97,236.68,F03,42,1,74,21,51.24,3,7,21612.0,4.708280749441801,2.44,104.0,358.77,0.036182031289812976,2.0,4.0,24224.0,2025-08,0.7348484848484849,0.7333333333333333,0.7636363636363637,0.5621212121212121,0.8393939393939394,0.7727272727272727,0.7343434343434344,alto
2025-08,M17,P08,26,260,13.16,1.43,5.98,239.43,21010,19623,710,18913,0.036182031289812976,110,80,171,82,39,58,25,49,96,D03,C10,7,1,43,12,12,3,3,6,5,10,2,0,104,358.77,F03,43,2,77,25,86.24,4,8,24224.0,5.299903174845844,3.449711538461538,108.0,358.26,0.04012219959266802,3.0,4.0,25220.0,2025-09,0.7757575757575758,0.7303030303030303,0.8363636363636363,0.740909090909091,0.8393939393939394,0.8272727272727273,0.7916666666666666,alto
2025-09,M17,P08,26,260,13.16,1.18,5.97,239.69,21031,19640,788,18852,0.04012219959266802,125,68,175,121,36,80,6,85,92,D03,C05,8,4,47,4,12,2,1,15,4,8,3,0,108,358.26,F03,47,3,79,27,89.56,4,9,25220.0,5.4989816700611,3.317222222222222,107.0,373.16,0.031126482213438736,3.0,3.0,23740.0,2025-10,0.7651515151515151,0.7787878787878788,0.5696969696969697,0.740909090909091,0.6439393939393939,0.7454545454545455,0.7073232323232324,alto
2025-10,M17,P08,27,270,14.17,1.49,6.22,248.12,21773,20240,630,19610,0.031126482213438736,86,64,174,76,37,32,28,63,70,D03,C10,6,4,46,8,11,4,4,12,3,6,3,0,107,373.16,F03,46,3,77,22,76.72,3,10,23740.0,5.286561264822134,3.4874766355140188,93.0,305.62,0.028566919191919192,2.0,2.0,20436.0,2025-11,0.5242424242424243,0.5696969696969697,0.45151515151515154,0.5621212121212121,0.30303030303030304,0.4909090909090909,0.48358585858585856,medio
2025-11,M17,P08,25,250,12.15,1.31,5.09,231.45,20253,19008,543,18465,0.028566919191919192,63,42,147,64,34,56,0,41,96,D03,C10,4,3,39,11,11,3,3,10,0,7,2,0,93,305.62,F03,39,2,65,16,52.58,2,11,20436.0,4.892676767676768,3.286236559139785,96.0,319.76,0.02743558282208589,1.0,3.0,21088.0,2025-12,0.5924242424242424,0.6242424242424243,0.39090909090909093,0.3878787878787879,0.6439393939393939,0.5757575757575758,0.5358585858585859,medio
2025-01,M18,P08,27,270,14.17,1.71,7.66,246.46,21754,20133,1129,19004,0.05607708736899618,200,149,185,156,49,68,83,102,137,D01,C10,10,5,56,11,13,2,3,7,6,9,4,0,126,459.55,F03,56,4,89,34,124.0,6,1,28752.0,6.258381761287438,3.647222222222222,115.0,340.83,0.039007879258683834,1.0,4.0,26044.0,2025-02,0.8393939393939394,0.696969696969697,0.8151515151515152,0.3878787878787879,0.8393939393939394,0.8666666666666667,0.7409090909090909,alto
2025-02,M18,P08,24,240,12.15,1.25,5.68,220.92,19402,18022,703,17319,0.039007879258683834,166,69,153,68,34,70,0,33,110,D01,C01,10,3,49,12,12,3,3,11,2,9,1,0,115,340.83,F03,49,1,73,25,74.09,4,2,26044.0,6.381089779158805,2.9637391304347824,109.0,288.41,0.03186885913556992,2.0,4.0,23806.0,2025-03,0.7863636363636364,0.503030303030303,0.5969696969696969,0.5621212121212121,0.8393939393939394,0.7545454545454545,0.6737373737373739,alto
2025-03,M18,P08,26,260,13.16,1.41,4.81,240.62,21016,19643,626,19017,0.03186885913556992,130,39,188,76,18,30,14,44,87,D03,C01,8,6,45,12,12,3,5,11,1,4,2,0,109,288.41,F03,45,2,73,21,55.57,4,3,23806.0,5.549050552359619,2.645963302752294,123.0,413.91,0.04313624678663239,2.0,6.0,27380.0,2025-04,0.9045454545454545,0.8545454545454545,0.896969696969697,0.5621212121212121,0.9863636363636363,0.896969696969697,0.8502525252525253,alto
2025-04,M18,P08,26,260,13.16,1.18,6.9,238.76,21031,19450,839,18611,0.04313624678663239,119,106,174,66,78,84,54,21,137,D03,C10,7,7,51,12,8,4,6,8,7,11,2,0,123,413.91,F03,51,2,86,34,114.41,6,4,27380.0,6.323907455012853,3.3651219512195123,139.0,425.18,0.04630177514792899,3.0,5.0,30424.0,2025-05,0.9939393939393939,0.8757575757575757,0.9363636363636364,0.740909090909091,0.9378787878787879,0.9848484848484849,0.9116161616161614,alto
2025-05,M18,P08,27,270,13.17,1.23,7.09,248.52,21891,20280,939,19341,0.04630177514792899,169,125,204,113,21,68,34,73,132,D03,C10,12,4,59,18,10,4,3,14,5,7,3,0,139,425.18,F03,59,3,84,31,94.82,5,5,30424.0,6.854043392504931,3.0588489208633094,118.0,415.24,0.046724961107236736,4.0,6.0,27176.0,2025-06,0.8666666666666667,0.8606060606060606,0.9484848484848485,0.8833333333333333,0.9863636363636363,0.8848484848484849,0.905050505050505,alto
2025-06,M18,P08,25,250,13.16,1.56,6.92,228.36,20143,18641,871,17770,0.046724961107236736,119,102,175,85,55,49,77,113,96,D03,C10,8,4,48,11,9,5,3,8,8,10,4,0,118,415.24,F03,48,4,85,34,119.65,6,6,27176.0,6.3301325036210505,3.5189830508474578,128.0,365.38,0.04167895409417084,2.0,5.0,30110.0,2025-07,0.9515151515151515,0.7484848484848485,0.8757575757575757,0.5621212121212121,0.9378787878787879,0.9818181818181818,0.842929292929293,alto
2025-07,M18,P08,27,270,13.17,1.22,6.09,249.53,21884,20346,848,19498,0.04167895409417084,116,59,186,175,51,16,54,58,133,D03,C05,8,2,47,13,17,7,3,15,7,7,2,0,128,365.38,F03,47,2,79,26,74.22,5,7,30110.0,6.291162882138995,2.85453125,120.0,264.23,0.0447487654635239,0.0,4.0,28036.0,2025-08,0.8863636363636364,0.43333333333333335,0.9212121212121213,0.15151515151515152,0.8393939393939394,0.9242424242424242,0.6926767676767677,alto
2025-08,M18,P08,26,260,13.16,1.29,4.4,241.14,21022,19643,879,18764,0.0447487654635239,188,66,213,123,68,53,43,0,125,D03,C01,11,2,44,14,14,1,9,13,5,7,0,0,120,264.23,F03,44,0,77,25,55.05,4,8,28036.0,6.109046479661966,2.201916666666667,122.0,327.44,0.03569428178624166,1.0,3.0,25840.0,2025-09,0.8954545454545455,0.6484848484848484,0.7424242424242424,0.3878787878787879,0.6439393939393939,0.8575757575757575,0.695959595959596,alto
2025-09,M18,P08,26,260,13.16,1.31,5.46,240.07,21022,19639,701,18938,0.03569428178624166,59,29,207,106,23,69,31,30,147,D03,C10,3,5,53,14,12,3,7,13,4,7,1,0,122,327.44,F03,53,1,72,20,53.68,3,9,25840.0,6.212128927134783,2.6839344262295084,132.0,841.5,0.05295138888888889,5.0,6.0,31096.0,2025-10,0.9666666666666667,0.9878787878787879,0.990909090909091,0.9621212121212122,0.9863636363636363,0.9878787878787879,0.9803030303030303,alto
2025-10,M18,P08,27,270,14.17,1.24,14.03,240.56,21796,19584,1037,18547,0.05295138888888889,191,63,210,161,35,104,51,126,96,D03,C01,13,3,50,14,14,5,5,9,8,6,4,1,132,841.5,F03,50,5,90,35,223.13,6,10,31096.0,6.740196078431373,6.375,117.0,514.53,0.04829103396469389,3.0,5.0,27758.0,2025-11,0.853030303030303,0.9484848484848485,0.9636363636363636,0.740909090909091,0.9378787878787879,0.906060606060606,0.8916666666666666,alto
2025-11,M18,P08,25,250,12.15,1.2,8.58,228.07,20260,18637,900,17737,0.04829103396469389,100,122,127,88,118,89,0,83,173,D09,C10,7,1,47,9,11,2,5,13,3,16,3,0,117,514.53,F03,47,3,79,30,131.93,5,11,27758.0,6.277834415410206,4.397692307692307,143.0,413.93,0.04851578373556668,3.0,6.0,32556.0,2025-12,1.0,0.8575757575757575,0.9696969696969697,0.740909090909091,0.9863636363636363,1.0,0.9257575757575758,alto
2025-01,M19,P08,27,270,14.17,1.44,3.96,250.43,21778,20631,743,19888,0.03601376569240464,129,101,129,87,36,79,31,23,128,D01,C10,9,3,36,12,5,3,1,11,4,7,1,0,92,237.47,F03,36,1,79,24,61.95,3,1,20786.0,4.459308807134894,2.5811956521739132,82.0,210.3,0.025604706907823054,2.0,3.0,18188.0,2025-02,0.24848484848484848,0.24848484848484848,0.30303030303030304,0.5621212121212121,0.6439393939393939,0.24848484848484848,0.3757575757575758,medio
2025-02,M19,P08,24,240,12.15,1.16,3.51,223.18,19406,18356,470,17886,0.025604706907823054,141,32,105,40,4,32,0,49,67,D01,C01,9,5,31,10,6,1,5,9,2,2,2,0,82,210.3,F03,31,2,68,20,51.29,3,2,18188.0,4.4672041839180645,2.5646341463414637,81.0,255.13,0.025185859505386134,3.0,2.0,18232.0,2025-03,0.21818181818181817,0.403030303030303,0.26666666666666666,0.740909090909091,0.30303030303030304,0.26515151515151514,0.3661616161616162,medio
2025-03,M19,P08,26,260,13.16,1.47,4.25,241.12,21008,19773,498,19275,0.025185859505386134,90,23,138,71,11,50,0,72,43,D03,C05,6,3,32,12,11,0,3,7,1,3,3,0,81,255.13,F03,32,3,68,16,50.4,2,3,18232.0,4.096495220755576,3.149753086419753,98.0,466.77,0.03720693170234455,6.0,3.0,22698.0,2025-04,0.6454545454545455,0.9181818181818182,0.7878787878787878,0.9924242424242424,0.6439393939393939,0.706060606060606,0.7823232323232322,alto
2025-04,M19,P08,26,260,13.16,1.32,7.78,237.74,21019,19620,730,18890,0.03720693170234455,78,37,161,84,50,81,27,124,88,D03,C11,5,3,34,12,10,1,5,13,3,6,6,0,98,466.77,F03,34,6,75,23,109.55,3,4,22698.0,4.994903160040775,4.762959183673469,84.0,236.21,0.027683506254242218,2.0,2.0,17960.0,2025-05,0.29848484848484846,0.3333333333333333,0.40606060606060607,0.5621212121212121,0.30303030303030304,0.23030303030303031,0.35555555555555557,bajo
2025-05,M19,P08,27,270,13.17,1.32,3.94,251.57,21877,20626,571,20055,0.027683506254242218,80,59,149,56,27,58,19,47,76,D03,C10,5,0,39,11,7,2,3,7,3,5,2,0,84,236.21,F03,39,2,68,15,42.18,2,5,17960.0,4.072529816736158,2.8120238095238097,93.0,316.8,0.039519627552639935,3.0,3.0,21192.0,2025-06,0.5242424242424243,0.6151515151515151,0.8242424242424242,0.740909090909091,0.6439393939393939,0.5848484848484848,0.6555555555555556,alto
2025-06,M19,P08,25,250,13.16,1.36,5.28,230.2,20161,18902,747,18155,0.039519627552639935,80,52,188,50,41,101,34,77,124,D03,C10,6,3,35,12,8,3,1,12,3,7,3,0,93,316.8,F03,35,3,73,22,74.94,3,6,21192.0,4.92011427362184,3.406451612903226,98.0,340.89,0.02595256609642302,3.0,3.0,21182.0,2025-07,0.6454545454545455,0.7,0.3242424242424242,0.740909090909091,0.6439393939393939,0.5818181818181818,0.6060606060606061,medio
2025-07,M19,P08,27,270,13.17,1.32,5.68,249.83,21873,20576,534,20042,0.02595256609642302,80,26,133,61,18,51,18,50,97,D03,C10,6,4,47,8,10,3,3,6,2,6,3,0,98,340.89,F03,47,3,74,21,73.05,3,7,21182.0,4.762830482115086,3.478469387755102,88.0,238.59,0.033774601097297026,1.0,3.0,19630.0,2025-08,0.3984848484848485,0.34545454545454546,0.6878787878787879,0.3878787878787879,0.6439393939393939,0.403030303030303,0.4777777777777777,medio
2025-08,M19,P08,26,260,13.16,1.37,3.98,241.49,21018,19867,671,19196,0.033774601097297026,139,76,92,94,40,71,37,12,110,D01,C01,9,0,38,8,5,6,5,5,6,5,1,0,88,238.59,F03,38,1,73,21,56.94,3,8,19630.0,4.429455881612724,2.71125,80.0,298.53,0.027397954016003243,5.0,2.0,18024.0,2025-09,0.19242424242424241,0.5318181818181819,0.3878787878787879,0.9621212121212122,0.30303030303030304,0.23636363636363636,0.4356060606060606,medio
2025-09,M19,P08,26,260,13.16,1.33,4.98,240.53,21020,19746,541,19205,0.027397954016003243,92,2,150,50,3,53,18,123,50,D03,C11,5,3,34,6,11,2,1,10,3,0,5,0,80,298.53,F03,34,5,68,16,59.71,2,9,18024.0,4.051453458928391,3.7316249999999997,84.0,739.6,0.028313253012048192,4.0,3.0,19176.0,2025-10,0.29848484848484846,0.9787878787878788,0.4393939393939394,0.8833333333333333,0.6439393939393939,0.3515151515151515,0.5992424242424242,medio
2025-10,M19,P08,27,270,14.17,1.37,12.33,242.13,21782,19920,564,19356,0.028313253012048192,121,27,131,56,25,51,27,69,57,D03,C01,9,2,33,12,8,2,2,6,3,3,3,1,84,739.6,F03,33,4,76,21,184.9,3,10,19176.0,4.216867469879518,8.804761904761905,92.0,321.13,0.02967374690349444,4.0,2.0,19158.0,2025-11,0.5,0.6303030303030303,0.5121212121212121,0.8833333333333333,0.30303030303030304,0.34545454545454546,0.5290404040404041,medio
2025-11,M19,P08,25,250,12.15,1.11,5.35,231.38,20265,18973,563,18410,0.02967374690349444,71,47,149,33,24,51,0,98,90,D03,C11,4,1,44,8,9,5,5,8,0,4,4,0,92,321.13,F03,44,4,62,13,45.38,2,11,19158.0,4.848995941601222,3.4905434782608693,86.0,287.8,0.025185977536830845,2.0,2.0,19316.0,2025-12,0.346969696969697,0.49696969696969695,0.2696969696969697,0.5621212121212121,0.30303030303030304,0.37575757575757573,0.3924242424242424,medio
2025-01,M20,P09,27,270,14.17,0.73,1.98,253.12,22933,21953,463,21490,0.02109051154739671,171,24,100,23,11,98,0,0,36,D01,C01,11,2,38,8,5,3,2,5,0,1,0,0,75,118.77,F03,38,0,69,14,22.17,2,1,15526.0,3.416389559513506,1.5836,76.0,183.47,0.0243161094224924,0.0,2.0,16754.0,2025-02,0.11666666666666667,0.13636363636363635,0.22121212121212122,0.15151515151515152,0.30303030303030304,0.1303030303030303,0.1765151515151515,bajo
2025-02,M20,P09,24,240,12.15,0.67,3.06,224.13,20424,19411,472,18939,0.0243161094224924,154,47,102,34,32,41,16,0,46,D01,C01,9,1,31,11,5,2,5,6,1,5,0,0,76,183.47,F03,31,0,64,16,38.62,2,2,16754.0,3.9153057544691157,2.414078947368421,77.0,149.27,0.020512820512820513,0.0,1.0,15380.0,2025-03,0.13484848484848486,0.04242424242424243,0.06666666666666667,0.15151515151515152,0.04696969696969697,0.051515151515151514,0.08232323232323234,bajo
2025-03,M20,P09,26,260,13.16,0.83,2.49,243.52,22116,21060,432,20628,0.020512820512820513,55,40,122,61,6,81,35,0,32,D03,C09,3,3,37,11,5,0,6,5,5,2,0,0,77,149.27,F03,37,0,65,13,25.2,1,3,15380.0,3.65622032288699,1.9385714285714286,98.0,206.11,0.030449100367489143,0.0,3.0,21834.0,2025-04,0.6454545454545455,0.23636363636363636,0.5393939393939394,0.15151515151515152,0.6439393939393939,0.6424242424242425,0.47651515151515156,medio
2025-04,M20,P09,26,260,13.16,0.6,3.44,242.8,22137,20953,638,20315,0.030449100367489143,173,42,142,96,31,27,51,0,76,D01,C01,10,4,39,13,6,1,3,12,5,5,0,0,98,206.11,F03,39,0,76,24,50.48,3,4,21834.0,4.677134539206796,2.1031632653061227,78.0,179.66,0.023179561910833826,0.0,2.0,17144.0,2025-05,0.15606060606060607,0.11515151515151516,0.16363636363636364,0.15151515151515152,0.30303030303030304,0.15757575757575756,0.17449494949494948,bajo
2025-05,M20,P09,27,270,13.17,0.67,2.99,253.17,23030,21959,509,21450,0.023179561910833826,83,69,122,63,22,29,24,0,97,D03,C10,5,5,33,9,7,1,3,6,5,4,0,0,78,179.66,F03,33,0,72,19,43.76,2,5,17144.0,3.5520743203242406,2.3033333333333332,63.0,82.86,0.014763779527559055,0.0,1.0,12228.0,2025-06,0.015151515151515152,0.0030303030303030303,0.0030303030303030303,0.15151515151515152,0.04696969696969697,0.0030303030303030303,0.03712121212121212,bajo
2025-06,M20,P09,25,250,13.16,0.77,1.38,234.69,21223,20320,300,20020,0.014763779527559055,46,8,133,26,10,35,21,0,21,D03,C05,2,0,33,10,6,2,1,6,2,1,0,0,63,82.86,F03,33,0,56,5,6.58,1,6,12228.0,3.1003937007874014,1.3152380952380953,75.0,146.03,0.01737029269627063,0.0,2.0,16230.0,2025-07,0.10151515151515152,0.02727272727272727,0.01818181818181818,0.15151515151515152,0.30303030303030304,0.09393939393939393,0.11590909090909092,bajo
2025-07,M20,P09,27,270,13.17,1.0,2.43,253.4,23000,21934,381,21553,0.01737029269627063,74,6,101,58,0,29,31,0,82,D03,C01,5,4,30,9,4,5,2,7,6,3,0,0,75,146.03,F03,30,0,71,18,35.05,2,7,16230.0,3.4193489559587857,1.9470666666666667,76.0,176.36,0.02269604359156598,0.0,1.0,17426.0,2025-08,0.11666666666666667,0.10606060606060606,0.1484848484848485,0.15151515151515152,0.04696969696969697,0.19090909090909092,0.12676767676767678,bajo
